frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 21:27:56.570098000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236926397.0,40477.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,1.0,54195.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 00:19:43.636210000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256209.0,2399170601.0,8030.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8edc53eec5ff37ae,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 16:06:10.823045000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55985.0,265821806.0,25771.0,0.0,0.0,0.0,0.0,35306.0,16.0,1.0,0.0,0101080a06708ec0de30dc09,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 19:23:56.171205000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<?xml version=""1.0"" encoding=""utf-8""?><!DOCTYPE test [ <!ENTITY xxe SYSTEM ""/etc/passwd""> ]><amfx ver=""3"" xmlns=""http://www.macromedia.com/2005/amfx""><body><object type=""flex.messaging.messages.CommandMessage""><traits><string>body</string><string>clientId</string><string>correlationId</string><string>destination</string><string>headers</string><string>messageId</string><string>operation</string><string>timestamp</string><string>timeToLive</string></traits><object><traits/></object><null/><string/><string/><object><traits><string>DSId</string><string>DSMessagingVersion</string></traits><string>nil</string><int>1</int></object><string>&xxe;</string><int>5</int><int>0</int><int>0</int></object></body></amfx>",714.0,0,GET,0,http://192.168.0.128/DVWA/axis/axis2-web/index.jsp,HTTP/1.1,0.0,0.0,9407.0,2924565646.0,23339.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,946.0,0101080a3fb586bb4936b41e,474554202f445657412f617869732f61786973322d7765622f696e6465782e6a737020485454502f312e310d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303037303031290d0a436f6e74656e742d4c656e6774683a203731340d0a486f73743a203139322e3136382e302e3132380d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a0d0a3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d227574662d38223f3e3c21444f43545950452074657374205b203c21454e54495459207878652053595354454d20222f6574632f706173737764223e205d3e3c616d6678207665723d22332220786d6c6e733d22687474703a2f2f7777772e6d6163726f6d656469612e636f6d2f323030352f616d6678223e3c626f64793e3c6f626a65637420747970653d22666c65782e6d6573736167696e672e6d657373616765732e436f6d6d616e644d657373616765223e3c7472616974733e3c737472696e673e626f64793c2f737472696e673e3c737472696e673e636c69656e7449643c2f737472696e673e3c737472696e673e636f7272656c6174696f6e49643c2f737472696e673e3c737472696e673e64657374696e6174696f6e3c2f737472696e673e3c737472696e673e686561646572733c2f737472696e673e3c737472696e673e6d65737361676549643c2f737472696e673e3c737472696e673e6f7065726174696f6e3c2f737472696e673e3c737472696e673e74696d657374616d703c2f737472696e673e3c737472696e673e74696d65546f4c6976653c2f737472696e673e3c2f7472616974733e3c6f626a6563743e3c7472616974732f3e3c2f6f626a6563743e3c6e756c6c2f3e3c737472696e672f3e3c737472696e672f3e3c6f626a6563743e3c7472616974733e3c737472696e673e445349643c2f737472696e673e3c737472696e673e44534d6573736167696e6756657273696f6e3c2f737472696e673e3c2f7472616974733e3c737472696e673e6e696c3c2f737472696e673e3c696e743e313c2f696e743e3c2f6f626a6563743e3c737472696e673e267878653b3c2f737472696e673e3c696e743e353c2f696e743e3c696e743e303c2f696e743e3c696e743e303c2f696e743e3c2f6f626a6563743e3c2f626f64793e3c2f616d66783e,18034.0,48512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 19:41:30.833681000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!--#include virtual=""/index.jsp""-->",36.0,0,GET,0,http://192.168.0.128/DVWA/add_user.php,HTTP/1.1,0.0,0.0,8924.0,1182952004.0,43872.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,255.0,0101080a3fc59f894946cbe9,474554202f445657412f6164645f757365722e70687020485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303030393338290d0a486f73743a203139322e3136382e302e3132380d0a436f6e74656e742d4c656e6774683a2033360d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a0d0a3c212d2d23696e636c756465207669727475616c3d222f696e6465782e6a7370222d2d3e,5399.0,50944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 19:56:39.466864000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,2.0,119029779.0,52176.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae8025b737b77497e,0,2.0,42818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 23:11:39.611884000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,26311.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a4086037d0000000001030307,0,0.0,59764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 16:18:12.042229000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013594299.0,57207.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ade3bdd80067b88c5,39264fa289c3ac8b610d0b9f8add4f3772c07dec39264fa339264e1a39264fa28b30597a02040a58cd4052e8e0f7c9400639d6a495a458adb85924fd126582bf041182269bf2f4ffe6e53251914f6fd8b0098432ae9d4203f79f3953b00fb551a5b3abf65a4dcd45038184a6117e4c679282a1d1be668efc16e70ab62e31e88a17a9bd490c0588de5424ac640c8361334e1f74e53e28c8b1794d1af42745fd69da8a2e1a4435146cb6a65927e817a4d12c8bf373f60375764d9d89707b0f332163265e4d84fa9cbc062ae8ab55894c66476bcf46e916c0274dfaf821c8f5d552c6bcd858d5ed0c620d620f65d630d5667dd310c336f4ec97a06decccf89d9a2367b3f6bde5440eecdd1ba10b3a54ca84647344dc4b5a9b157e23d2daf6241a7c5c16373c577a8c1a2e6e0cfbdf0f3e0b2d9f73a055c9ab952eff3d106ad8e0b74bed872dfc5fe8a419fb782bd4cbbda8ea7900f83305ad8fe74c8ad595c506abee6fbfe909953c6198f186eb1f480f350d45929e14db3ebf58395c2269041fe3f9b089cf30ab6b4fe2d47141cb4b38ea61c8adf18e22abfafdbec9e4f9abe5e21f16d0168597fa6c299abc875089f38902f72a31e7519e486f327f5cf88f3615817622acdf42a0ab75eb2a8fd8464228,221153.0,35306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 21:37:36.008827000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,144990986.0,44236.0,0.0,0.0,0.0,1.0,39832.0,18.0,1.0,0.0,020405b40402080a9eae12f29b20800c01030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 23:19:57.966698000 ,169.191.165.183,192.168.0.128,0,0.0,0.0,0,26739.0,34120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 11:38:18.142184000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15324.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a0aa711790000000001030307,0,0.0,44872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 11:38:18.549961000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,2899650428.0,38365.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,278.0,0101080a0aa713101dd77367,474554202f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a204f706572612f392e383020284d6163696e746f73683b20496e74656c204d6163204f5320582031302e372e303b20553b2045646974696f6e204d616341707053746f72653b20656e29204d6f7a696c6c612f352e3020284d6163696e746f73683b20496e74656c204d6163204f53205829204170706c655765624b69742f3533342e333420284b48544d4c2c6c696b65204765636b6f29205068616e746f6d4a532f312e392e302028646576656c6f706d656e7429205361666172692f3533342e33340d0a526566657265723a2054455354494e475f505552504f5345535f4f4e4c590d0a,1.0,44914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 19:31:26.229406000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,<script>alert('XSS')</script>[]=PATH DISCLOSURE,47.0,0,GET,0,http://192.168.0.128/DVWA/dswsbobje/servlet/AdminServlet,HTTP/1.1,0.0,0.0,35147.0,2978660148.0,56556.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,284.0,0101080a3fbc65cf493d922f,474554202f445657412f64737773626f626a652f736572766c65742f41646d696e536572766c657420485454502f312e310d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d4c656e6774683a2034370d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303037313131290d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a0d0a3c7363726970743e616c657274282758535327293c2f7363726970743e5b5d3d5041544820444953434c4f53555245,23161.0,49316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:11:52.807961000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,108.0,36845196.0,61239.0,0.0,0.0,0.0,0.0,60516.0,16.0,1.0,0.0,0101080a4a0761c740863702,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 19:11:35.910702000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,2175557505.0,55994.0,0.0,0.0,0.0,1.0,60518.0,18.0,1.0,0.0,020405b40402080a9e2867d09a9ad4ff01030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 23:11:02.619741000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,109.0,1892839189.0,8419.0,1.0,0.0,0.0,0.0,59574.0,17.0,1.0,0.0,0101080a4a069dbb4085730f,0,150.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 16:16:13.949059000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 23:13:21.053535000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,65210.0,0.0,0.0,1.0,0.0,3333.0,2.0,0.0,0.0,020405b40402080a4a08ba7c0000000001030307,0,0.0,53666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 11:36:56.322853000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,44629.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a0aa5d1ad0000000001030307,0,0.0,36506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 18:18:47.321299000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,53904.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a9a6a7b530000000001030307,0,0.0,59564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
153.110.43.197,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49660.0,0.0,497578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 23:23:19.877764000 ,41.21.51.115,192.168.0.128,0,0.0,0.0,0,52843.0,36066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:15:19.590188000 ,0,0,192.168.0.128,1.0,6.0,192.168.0.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 13:51:52.058807000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3707236957.0,26615.0,0.0,0.0,0.0,1.0,56635.0,18.0,1.0,0.0,020405b40101040201030307,0,0.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 17:28:02.119801000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3971447866.0,42984.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,50766.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 18:25:45.608449000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1867176008.0,59796.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,54372.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:20:21.284566000 ,192.168.0.128,189.10.173.93,0,0.0,0.0,0,30279.0,45378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 17:08:23.876717000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1641730787.0,32153.0,0.0,0.0,0.0,1.0,49539.0,18.0,1.0,0.0,020405b40101040201030307,0,0.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 21:38:48.702282000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,617.0,1373995983.0,63084.0,1.0,0.0,0.0,0.0,41028.0,17.0,1.0,0.0,0101080a9eaf2ee89b219c34,0,478.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 20:23:27.892016000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444913.0,2692500170.0,35565.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3dddd3df2b73c321,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 23:19:40.036298000 ,248.65.41.34,192.168.0.128,0,0.0,0.0,0,8536.0,41103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
218.217.182.101,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18689.0,0.0,209089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 21:05:01.251249000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355121.0,2694410378.0,19698.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3e03dfe92b99cee4,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
185.128.22.46,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24437.0,0.0,2234246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 20:03:31.110679000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189943596.0,1328795503.0,54332.0,0.0,0.0,0.0,0.0,5900.0,24.0,1.0,27.0,0,00093d66c4194bf8640a5c499607f9e7f0586cd9be0090b16cf8c6,697572.0,60944.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:12:09.942376000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,150.0,3404972071.0,31562.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a408679df4a07a4a3,0,108.0,33174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 14:19:23.285323000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,263909868.0,13298.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,58377.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:08:56.332669000 ,192.168.0.128,25.8.70.152,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1946815137.0,14622.0,0.0,1.0,0.0,0.0,55022.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
